appId,store,flag,title
com.iexpertsolutions.CallRecorderPro,playstore,dual-use,Smart My Call Recorder (Pro)
com.ifuate,playstore,dual-use,Ifuate GPS Tracking
com.ifyoucan.managementApp,appstore,dual-use,If You Can Manager
com.igeotrack.igeo,playstore,dual-use,iGeoTrack
com.iglobsyn.kid_locator,playstore,dual-use,Kids Finder
com.igyluazm.iytdhsky,playstore,stalkerware,SpyKontrol
com.ikvaesolutions.wadeleteforeveryone,playstore,dual-use,WA Delete for Everyone | View Deleted Messages
com.ilab.highestcallrecording,playstore,dual-use,التسجيل التجسس على المكالمات
com.illusions.samsunguniversalremotecontrol,playstore,dual-use,Universal Remote For Samsung
com.ilmasoft.SBASParentApp,appstore,dual-use,SBAS Parent Application
com.ilmupenguncipasangan.peletpeletpelet,playstore,dual-use,Mantra Ilmu Pengunci Pasangan
com.ilocatemobile.navigation,playstore,dual-use,Track a phone - Family Locator & GPS Tracker
com.ilocatemobile.track,playstore,dual-use,Track Any Phone - iLocateMobile GPS Tracker
com.iluvwireless.secure-tracker,appstore,dual-use,SECURE TRACKER
com.ilyabogdanovich.geotracker,playstore,dual-use,Geo Tracker - GPS tracker
com.imadkyy.kayfa.jauejak.yohibok,playstore,dual-use,كيف تجعلين زوجك يعشقك بجنون 💘
com.imagenes.para.whatsapp,playstore,dual-use,Imágenes para Whatsapp
com.imahgin.sensame,playstore,dual-use,Sensame
com.imaniac.callrecorder,playstore,dual-use,Call Recorder- Track all calls
com.imarda.i360,playstore,dual-use,i360
com.imei.stolenimeisearch,playstore,dual-use,Stolen Mobile Search
com.imeicheck.eurogsm,playstore,dual-use,IMEI Check
com.imeicommunity.android,playstore,dual-use,IMEI Community: Find My Phone & Mobile Security
com.imonitor.ainfo,playstore,stalkerware,iMonitorSpy
com.improvelectronics.sync_android,playstore,dual-use,Boogie Board Sync
com.imrankhan.stolen.mobile.tracker,playstore,dual-use,Stolen Mobile Tracker
com.in.Online-GPS,appstore,dual-use,Online GPS - UGT
com.in.UGT-Tracker,appstore,dual-use,UGT Tracker
com.incorporateapps.fakegps_route,playstore,dual-use,Fake GPS Joystick & Routes Go
com.increase.callrecorder,playstore,dual-use,Automatic Call Recorder plus
com.incredi.callmereco,playstore,dual-use,Call Record App :  Automatic Call Record
com.incredible.sharelocation,playstore,dual-use,Find your friends & family
com.indappdev.acr,playstore,dual-use,ACR - Call Recorder - Automatic Call Recording
com.inddev.callrecording.free,playstore,dual-use,Automatic Call Recorder - 2018
com.india.mobiletracker.callerCurrentLocationTracker.mobiltraker.mobileTrackNumber.free,playstore,dual-use,Track Caller Location Offline
com.indiable.kidsplaygroup,playstore,dual-use,Smart Kids(Mind Power)
com.indpgamesandapps.hidecallrecorder2017,playstore,dual-use,Hide Call Recorder 2017
com.inepex.simpleclient,playstore,dual-use,IneTracker GPS tracker
com.inex.BlueStickControl,playstore,dual-use,BlueStick Control [Phone]
com.infinite.antitheft.mobile,playstore,dual-use,Find Lost Phone -Mobile Phone Location Finder
com.infinityidea.thirdeye,playstore,dual-use,Third Eye - Smart Video Recorder
com.info.hellotaxidispatch,playstore,dual-use,Infodispatch Hello Cab
com.infoweise.parentalcontrol.secureteen,playstore,dual-use,SecureTeen Parental Control
com.infoweise.parentalcontrol.shieldmyteen,playstore,dual-use,ShieldMyTeen Parental Control
com.infoweise.secureteen,appstore,dual-use,SecureTeen Parental Control
com.infoweise.secureteen.childapp,appstore,dual-use,SecureTeen Child App
com.inniwinni.voicedrop,playstore,dual-use,VoiceDrop (Audio To Dropbox)
com.innovative.findmylostphone.offlinemobiletracking,playstore,dual-use,Find my Lost Phone - Cell Phone Tracker
com.innovative.findphone.antitheft,playstore,dual-use,Find my Phone Lost Mobile Location Tracker
com.innovative.fusion.paid.gps.tracker,playstore,dual-use,"Mobile Tracker: GPS Tracker, Cloud Access, IMEI"
com.innovative.fusion.tracker,playstore,dual-use,"Mobile Tracker: GPS Tracker, Cloud Access, IMEI"
com.innovativetechnology.automatic.call.recorder,playstore,dual-use,Automatic Call Recorder
com.inshaalah.trackierssfd,playstore,dual-use,tracker for whats online monitor App
com.inshaapps.org.findmylostphone,playstore,dual-use,Find My Lost Phone-Location Trace App
com.insta-mapper.gpstracker,appstore,dual-use,GPS Tracker
com.integer.eaglesecurity_free,playstore,dual-use,EAGLE Security FREE
com.integratedapps.familylink,playstore,dual-use,Family Link: Find My Phone: GPS Tracker & Locator
com.intellectuallabs.mobiletracker,playstore,dual-use,Anti theft: Mobile tracker
com.intelligentsystems.PhoneTrack,appstore,dual-use,PhoneTrack
com.intellimedianetworks.loopin.free,playstore,dual-use,LoopIn App (Unreleased)
com.intimap.IntelliTracGPSTrackerLauncherAUS,appstore,dual-use,IntelliTrac GPS Tracker Launcher AUS
com.intimap.IntelliTracGPSTrackerLauncherIDN,appstore,dual-use,IntelliTrac GPS Tracker Launcher IDN
com.intimap.IntelliTracGPSTrackerLauncherNZ,appstore,dual-use,IntelliTrac GPS Tracker Launcher NZ
com.intuit.qbse,playstore,dual-use,QuickBooks Self-Employed:Mileage Tracker and Taxes
com.invincibleapps.whereiam,playstore,dual-use,Where Am I ?
com.ionicframework.csmobile158773,playstore,dual-use,Swept
com.ionicframework.kurstovi871582,playstore,dual-use,KurStovi.lt
com.ip_camera_monitor,playstore,dual-use,IP Camera Monitor – Video Surveillance Monitoring
com.ipd.smartwatch,playstore,dual-use,smartwatchipd.apk
com.iphoneappsgallery.mylocationalarm,appstore,dual-use,My Location Alarm
com.ipphonecamera,playstore,dual-use,IP Phone Camera
com.ipt.smart.all.incoming.outgoing.recorder,playstore,dual-use,Smart Automatic Call Recorder
com.ipwebcom.phone.call.phonerecordingplus,playstore,dual-use,Smart Call Recorder Lite+
com.is.hidecallrecorder,playstore,dual-use,Auto Call Recorder - Hide Call
com.isharing.iSharing-Lite,appstore,dual-use,Locator for Family & Friends
com.isharing.isharing,playstore,dual-use,iSharing Locator - Find My Friends & Family
com.islam.freecallrecorder,playstore,dual-use,Call Recorder 2021 - Automatic Call Recording Free
com.ismummy.roitech.alertme,playstore,dual-use,Alertme
com.ispyconnect.ispy,playstore,dual-use,iSpyConnect
com.ispyfire.iSpyMobile,playstore,dual-use,iSpyMobile
com.ispykit.tracker,playstore,dual-use,iSpykit Tracker
com.ispyoo,offstore,stalkerware,System Service
com.ispyoo.traceyou,playstore,stalkerware,"Copy9,ExactSpy,FoneTracker,GuestSpy,MxSpy,PhoneSpying,PhoneTracker,SpyZee,TheTruthSpy,TheSpyApp,iSpyoo,XySpy"
com.iss.whereareyou,playstore,dual-use,MyFamilyFinder
com.issproductions.recordvoice,playstore,dual-use,Call Recorder pro  automatic
com.itadapter.android.games.aar,playstore,dual-use,Automatic Audio Recorder
com.itbus.tracker,appstore,dual-use,"Friends Finder, track location"
com.itdotbusiness.childtracker,playstore,dual-use,Child Tracker
com.itechdevelopers.itrackmaplite,appstore,dual-use,iTrack Map HD Lite
com.itechnotion.sharelocation,playstore,dual-use,Share My Location
com.itfox.nainitalcityguide,playstore,dual-use,Nainital City Guide
com.itfox.texi_rider,playstore,dual-use,Taxi Rider
com.itideas.GPSTracker,playstore,dual-use,GPS Tracker for Android
com.itqredn8dzrl,playstore,stalkerware,SpyLive360
com.itrackgps.gotracker,appstore,dual-use,Go Tracker - GPS Tracking App
com.itrockstars.android.nanny,playstore,dual-use,Baby Monitor Baby Phone Alarm
com.itrybrand.tracker,playstore,dual-use,Protrack GPS
com.itsoftdynamics.locationmanager,playstore,dual-use,People Location Finder
com.ivideon.client,playstore,dual-use,Video Surveillance Ivideon
com.ivmob.find,appstore,dual-use,F&F - find family & friends
com.ivuu,playstore,dual-use,Alfred Home Security Camera: Baby Monitor & Webcam
com.ivymobi.recorder.free,playstore,dual-use,Call Recorder
com.ixeet.app.blynked,playstore,dual-use,Blynked
com.jaa.autocallrecorder,playstore,dual-use,Auto HD Call Recorder
com.jagerinc.usagemonitor,playstore,dual-use,"Call, SMS & Data Monitor"
com.jalle.ispyserver,playstore,dual-use,PhoneX server
com.jalsalabs.ticklemyphonefree,playstore,dual-use,TickleMyPhone(True Remote)Free
com.jalsalabs.ticklemyphonefull,playstore,dual-use,Tickle My Phone(True Remote)
com.jalsawasiapps.find.mylostphone.mobile.tracker,playstore,dual-use,"Mobile Tracker App: Phone Finder, Find Lost Phone"
com.janitodev.annoyingcallrecorder,playstore,dual-use,Annoying Call Recorder
com.janitodev.fullcallrecorderhd,playstore,dual-use,Full Call Recorder - HD
com.janmorris.fxtastic,appstore,dual-use,Phone Тracker  — Find Your Friends
com.jappdroid.redcallrecorder,playstore,dual-use,Red Call Recorder
com.jardogs.fmhmobile,playstore,dual-use,FollowMyHealth®
com.jareymobile.tracker,playstore,dual-use,Cloud Tracker – GPS Tracker
com.jasonchiu.GPS-Hiker,appstore,dual-use,GPS Hiker
com.jaspergoes.myworld,playstore,dual-use,LocOf GPS Tracker
com.jaswalstudios.callrecorder,playstore,dual-use,Call Recorder Pro
com.jawaracinta.dejavuampuh.forexfbs,playstore,dual-use,Jawara Cinta
com.jaya,playstore,dual-use,Where are you
com.jb.gosms.brdropbox,playstore,dual-use,GO SMS Pro Dropbox Backup
com.jb.receivesms,playstore,dual-use,Receive SMS online
com.jbmsoftlab.emocallrecorder,playstore,dual-use,Video call recorder for imo
com.jcarx.ispy,playstore,dual-use,ISpy
com.jedosharfi.recordvoice,playstore,dual-use,Digital Call Recorder
com.jeef.callrecorderautomatic,playstore,dual-use,call recorder automatic
com.jeeves.callstore,playstore,dual-use,Call Store
com.jeff.android.atracker.ab,playstore,dual-use,Gps Tracker
com.jelocalise.worktracker.app,playstore,dual-use,Work Tracker GPS phone locator
com.jensu.AlertorwithMe,playstore,dual-use,Alertor with Me
com.jessecool.recordanycall,playstore,dual-use,Record Any Call
com.jf.callforward,playstore,dual-use,FREEforward: SMS forwarding
com.jfservices.navigation.routefinder,playstore,dual-use,GPS Direction Route Finder Map Navigation App
com.jgeuhcex.ejcxndak,playstore,stalkerware,Spyone
com.jhj.android.callrecording3,playstore,dual-use,Auto Call Recorder -MP3 record
com.jimrublee.Go-Walking,appstore,dual-use,Go Walking
com.jinxiansen.JUseTimer,appstore,dual-use,Control time - Auto record use phone time/location
com.jio.mhood.jionet,playstore,dual-use,JioNet
com.jiobit.JioApp.ios,appstore,dual-use,Jiobit for Families
com.jiobit.app,playstore,dual-use,Jiobit - More than a GPS Tracker for Kids and Pets
com.jivubaa.videorecorderforwhatscall,playstore,dual-use,Video Recorder for Whatsapp Call
com.jkfantasy.cmonbaby,playstore,dual-use,I am Here (Easy to use)
com.jksol.MobileNumberLocationTracker,appstore,dual-use,Phone Number Search & Location
com.jksol.PhoneNumberTracker,appstore,dual-use,Phone Number Tracker
com.jksol.ShareLocation,appstore,dual-use,FindNow : Share Location
com.jlcmobile.gpsphonetracker,appstore,dual-use,GPS Phone Tracker for Smartphones
com.jlcmobile.gpsphonetrackerlite,appstore,dual-use,GPS Phone Tracker - GPS Tracking
com.jmsoft.phone,playstore,dual-use,Mobile Tracker
com.jo.spectrum-tracker,appstore,dual-use,Spectrum Tracking
com.joaomgcd.autoremote,playstore,dual-use,AutoRemote
com.joaomgcd.join,playstore,dual-use,Join by joaoapps
com.johky.grouptracker,playstore,dual-use,Group and Family Tracker
com.johky.grouptrackerfree,playstore,dual-use,Free  Group and Family Tracker
com.johnapps.freecallrecorder,playstore,dual-use,Call Recorder 2020-HD&Free Automatic Call Recorder
com.joinhomebase.mobile,appstore,dual-use,Homebase Employee Scheduling
com.joint.GPSGeneralProject,appstore,dual-use,GPS Tracking General System
com.jonasng.callphonograph,playstore,dual-use,pRECaution Auto Call Recorder
com.jordan.spouse,appstore,dual-use,How To Catch a Cheating Spouse: Spy Tool Kit 2017
com.josef.callrecording2017,playstore,dual-use,Call Recording 2017
com.joshuasoft.periculum,playstore,dual-use,Family Locator - Famfinder
com.journey.app,playstore,dual-use,"Journey - Diary, Journal"
com.jproductivity.myphonedesktop,appstore,dual-use,myPhoneDesktop
com.jrdreams.findphone,playstore,dual-use,Find My Phone
com.jst.timephonecontroller,playstore,dual-use,Time Phone Controller
com.jumping.familyfinder,playstore,dual-use,Family Locator - Find My Phone
com.jupiterapps.phoneusage,playstore,dual-use,Phone Usage FREE
com.justelectus.kidslocation,playstore,dual-use,GPS Locator - Kids Location
com.justharry.automaticcallrecorderpro,playstore,dual-use,Call Recorder PRO - ACR + Fingerprint Access
com.juzyuwqt.thxxnjvf,offstore,stalkerware,Spyone
com.jvsapps.love,playstore,dual-use,Love Messages 2016
com.jvstudios.claptofindmyphone,playstore,dual-use,Clap To Find My Phone
com.jvstudios.screenvideorecorder.capture,playstore,dual-use,Screen Recorder - Capture & Edit Videos
com.jyotin.ct,playstore,stalkerware,"MobileTrackerFree,MonitorLoverman,MTrack,CellTracker,TrackMobil"
com.jzz.mobilecaller.locationtracker.navigation.free,playstore,dual-use,"Mobile Location Tracker : GPS , Maps & Navigation"
com.jzz.the.it.solutions.find.my.friends.family.locator,playstore,dual-use,Find My Friends-Family Locator
com.k9.callrecorderpro,playstore,dual-use,Call Recorder Pro
com.kaantas.callrecorderpro,playstore,dual-use,Automatic Calls Recorder Pro
com.kabhos.android.apps.knowmylocation,playstore,dual-use,Wherez U - Location Finder
com.kakatu.launcher,playstore,dual-use,Kakatu - Parental Control
com.kalesoft.imeiphoneinfo,playstore,dual-use,IMEI / Phone Info Tool
com.kalogames.AutoCallRecorderPro,playstore,dual-use,Auto Call Recorder Pro
com.kami.autorecoder,playstore,dual-use,Auto Call Recorder 2021 Voice Recorder
com.kamloopsapps.policestationfinder,playstore,dual-use,Police Stations Finder
com.kana.contactsonmap,playstore,dual-use,Contact on Map
com.kapadia.usagemonitor,appstore,dual-use,SPACE - Break phone addiction
com.kaporalapps.call.recorder.acr,playstore,dual-use,Call Recorder Automatic PRO
com.kapp.ifont,playstore,dual-use,iFont(Expert of Fonts)
com.kappa.icare,appstore,dual-use,iCare - Find Location
com.kapron.ap.cstats,playstore,dual-use,My Call Stats
com.karaveli.callrecorder,playstore,dual-use,Call Recorder Pro
com.kareem_adel.tammeny,playstore,dual-use,Family circle
com.karoon.clonapp,playstore,dual-use,Clonapp Messenger
com.kartik.mobiletracker,playstore,dual-use,Mobile Tracker
com.karwatechnologies.kdriver,playstore,dual-use,Karwa Driver
com.karwatechnologies.rihla,playstore,dual-use,Rihla
com.kaspersky.safekids,appstore,dual-use,Kaspersky Safe Kids with GPS
com.katacintabahasainggris.newalay.forextradinglifeinsurance,playstore,dual-use,Kata Cinta Bahasa Inggris
com.katacintasedihgalau.newalay.forextradinglifeinsurance,playstore,dual-use,kumpulan Kata Cinta Sedih Galau terbaru
com.katakatanembakcewek.forextradinglifeinsurance,playstore,dual-use,kata kata nembak cewek Terbaru
com.katakataputuscintasedih.newalay.forextradinglifeinsurance,playstore,dual-use,kumpulan Kata Kata Putus Cinta Sedih
com.katakataselingkuhmenyentuhhati.newalay.forextradinglifeinsurance,playstore,dual-use,Kumpulan Kata Kata Selingkuh Menyentuh Hati
com.katamutiaracintapalingromantis.newalay.forextradinglifeinsurance,playstore,dual-use,Kata Mutiara Cinta Paling Romantis Terbaru
com.katasindirankecewauntukorangpembohong.newalay.forextradinglifeinsurance,playstore,dual-use,Kata Sindiran Kecewa Untuk Orang Pembohong
com.kc2013.Nav,appstore,dual-use,Oh My Phone - Find Location
com.kc2013.Navfree,appstore,dual-use,Oh My Phone FREE - Find Location
com.kc2013.SNav,appstore,dual-use,Alarm Lock - Find My Phone
com.keagel.findmyphone,playstore,dual-use,Find My Phone
com.keemut.keemut,playstore,dual-use,Car Tracker Free for all cars and Tesla Stats
com.keepAeye.gps,playstore,dual-use,Track your loved ones-keepAeye
com.keepAeyegps.gps,playstore,dual-use,keepAeye- GPS Tracker
com.keepers,playstore,dual-use,Keepers - Parental Control & Location Tracker App
com.kendroid.android.routetracker,playstore,dual-use,Route Tracker
com.kerryn.autoforwardsms,playstore,dual-use,Auto Forward SMS to another number & email
com.kestrels.spointApp,playstore,dual-use,Spoint - Family App For Safety (Location Tracker)
com.kevinholesh.Moment,appstore,dual-use,Moment – Screen Time Tracker
com.kewez.helel.saadiik.yre3f.menn.nifou,playstore,dual-use,اعرف من يحبك بصدق
com.keyurevelopers.callrecorderautomatic,playstore,dual-use,Classic Call Recorder
com.kfhdha.fkjfgjdi,playstore,stalkerware,"EspiaoAndroid,FoxSpy"
com.kfinn3,playstore,dual-use,Secret Phone Info
com.kgps.hereo,appstore,dual-use,hereO
com.kid.retro.com.tracerttask,playstore,dual-use,Trracert Family Locator App
com.kidari.enregistreurappel,playstore,dual-use,Auto Call Recorder 2017
com.kiddoware.kidsafebrowser,playstore,dual-use,Safe Browser Parental Control - Blocks Adult Sites
com.kiddoware.kidsplace,playstore,dual-use,Kids Place - Parental Control
com.kiddoware.kidsplace.remotecontrol,playstore,dual-use,Kids Place Remote Control (Unreleased)
com.kiddoware.scheduler,playstore,dual-use,Kids Place Screen Time
com.kidgy.android,playstore,dual-use,Kidgy - Parental control & Family Locator App
com.kidrroider.kid.marathon.race,playstore,dual-use,Kids Marathon Race - Offroad Tracks
com.kids.pro,playstore,stalkerware,"ClevGuard,KidsGuard"
com.kids.whatsapp,playstore,stalkerware,"ClevGuard,KidsGuard"
com.kidshandprint.sunriseandsunsettimespro,playstore,dual-use,Sunrise Sunset Calculator Pro
com.kidslauncher,playstore,dual-use,Kids Launcher - Parental Control and Kids Mode
com.kidslox.app,playstore,dual-use,Kidslox Parental Controls
com.kidslox.main,appstore,dual-use,Kidslox - Parental Control App
com.kidslox.osx,appstore,dual-use,Kidslox
com.kidsmobmon,playstore,stalkerware,Mobile Tracker
com.kidsmobmonb,playstore,dual-use,Mobile Tracker
com.kidstracker.app,playstore,dual-use,Kids GPS Tracker
com.kidtrol.kidtrol,appstore,dual-use,Kidtrol - Parental Control App Blocker
com.kidzoye.parentalcontrol,playstore,dual-use,Kids Mode - Parental Control & Child lock
com.killermobile.totalrecall,playstore,dual-use,Call Recorder
com.killermobile.totalrecall.s2.trial,playstore,dual-use,Call Recorder Galaxy S8
com.kimcy929.secretvideorecorder,playstore,dual-use,Background  Video Recorder
com.kingcabuser.user,playstore,dual-use,King Cabs
com.kinggamesstudio.carpark,appstore,dual-use,GPS Car Tracker - Track My Car
com.kingsoftgame.newlocationtracking,playstore,dual-use,Family Locator
com.kit.acremotecontrol,playstore,dual-use,AC Remote Control (IR) - All AC Remote
com.kl.whistleapp.findphone,playstore,dual-use,Find my Phone by Whistle
com.klidroid.callrecorder,playstore,dual-use,Automatic Call Recorder Pro: High Quality ACR App
com.kml2.code.future.findmyphone,playstore,dual-use,Find My Phone App SMS/GPS Free
com.kms.free,playstore,dual-use,Kaspersky Antivirus 🛡 AppLock & Web Security
com.knightracker.trackmykid.parent,playstore,dual-use,Track My Kid - Stay Informed - Parent
com.knyghtops.childjournal,appstore,dual-use,Child Journal
com.kodemuse.droid.app.safeparent.entry.pc,playstore,dual-use,Safe Parent
com.kohei.pcmrecorder.pro,playstore,dual-use,PCM Recorder Pro
com.kokologix.callrecorder,playstore,dual-use,Call Recorder 2018
com.kolaku.callrecoder,playstore,dual-use,"Automatic call recorder, best phone call recorder"
com.koo.lightmanager,playstore,dual-use,Light Manager - LED Settings
com.koruyza.callrecorder,playstore,dual-use,Call Recorder Koruyza
com.kounosoft.findmyphone,playstore,dual-use,Find! My Phone
com.koushikdutta.backup,playstore,dual-use,Helium - App Sync and Backup
com.kp.wonlinewatcher,playstore,dual-use,Family track - Online & Last Seen Watcher
com.krd.audiorecorder,playstore,dual-use,Audio Recorder and Call Recorder - Free
com.krishinfotup.Mobile_Missing,playstore,dual-use,Mobile Missing ( TAMRRA )
com.kristofjannes.sensorsense,playstore,dual-use,Sensor Sense ⏱️
com.kromtech.atmm,playstore,dual-use,Track My Mac
com.kts.hidden.recorder,playstore,dual-use,Hidden video recorder (HVR)
com.kunalapps.callcube,playstore,dual-use,Call Cube : a automatic Call Recorder
com.kvapps.callrecorder,playstore,dual-use,Call Recorder Pro
com.labautomatic.callrecorderpro,playstore,dual-use,📞 Automatic Call Recorder Pro
com.laborsync.mobile,appstore,dual-use,Labor Sync
com.labshealth.percentiles,playstore,dual-use,Child Growth & Percentiles
com.lacoon.security.fox,playstore,dual-use,SandBlast Mobile Protect
com.lagosdev.lovehabib,playstore,dual-use,اجعل حبيبك مجنون بك
com.lampa.argus.gpsdistancemeterpro,playstore,dual-use,GPS Distance meter PRO
com.landairsea.silvercloud,playstore,dual-use,SilverCloud
com.landak.gimbotparentalcontrol,playstore,dual-use,Easy Parental Control
com.laswad.phonelocation,playstore,dual-use,Find my phone
com.laucass.androsmscontrol,offstore,stalkerware,Spyone
com.laucass.phonecontrolenabler,playstore,stalkerware,Spyone
com.laucass.phonecontroltarget,playstore,stalkerware,Spyone
com.launch.Drunk-Mode,appstore,dual-use,Drunk Mode - Call Blocker
com.lazycat.findphone,playstore,dual-use,Find my phone by whistle PRO
com.lazycat.findphoneclap,playstore,dual-use,Find my phone clap PRO - clap to find your Phone
com.lazydeveloper.autocallrecorder.call_recorder_new_auto_with_best_voice_quality_app.hidden,playstore,dual-use,Call recorder new auto with best voice quality app
com.lbt.pocketfinder,playstore,dual-use,PocketFinder Android
com.ldf.bebe.view,playstore,dual-use,Mon bébé by Doctissimo
com.ldsapps.callrecorder,playstore,dual-use,Automatic Calls Recorder
com.leadthefleettracker.ios,appstore,dual-use,Lead The Fleet Phone Tracker
com.leadtime.flotilla,playstore,dual-use,Flotilla IoT
com.leadtime.flotillatracker,playstore,dual-use,FX Tracker
com.leadweblife.hiddenaudiorecord,playstore,dual-use,Hidden Call Audio Recorder
com.leanhippo.root.trackmylocation,playstore,dual-use,Track My Location
com.leapteen.parent,playstore,dual-use,Leapteen Parents-Parental Control&ScreenTime Track
com.leb.ptIAP,appstore,dual-use,Path Tracker with Phone GPS for Running Man
com.ledasoft.parentalcontrol,playstore,dual-use,Baby Tracker: Location
com.leftshoe.droppop,appstore,dual-use,DropPop!
com.legalcallrecorder.android,playstore,dual-use,Legal Call Recorder
com.lemi.callsautoresponder,playstore,dual-use,AutoResponder (SMS Auto Reply) + SMS Scheduler
com.lemondraft.medicalog,playstore,dual-use,Medicalog for Families
com.lenovo.anyshare.cloneit,playstore,dual-use,CLONEit - Batch Copy All Data
com.lenovo.connect2plus,playstore,dual-use,Connect2+
com.lenovo.leos.cloud.sync.row,playstore,dual-use,SYNCit- SMS Backup & Restore
com.lenovohw.base.framework,playstore,dual-use,Lenovo Healthy
com.levstone.mobility.levmobility,playstore,dual-use,Trusted GPS Tracker
com.lewisapps.RecordAnyCall,playstore,dual-use,Record Any Call
com.lezhi.locateservice,appstore,dual-use,QFinder -location tracker
com.lge.media.launcher,playstore,dual-use,LG AV REMOTE
com.lguplus.tracking,playstore,dual-use,U+차량관제
com.liderafx.followu,appstore,dual-use,FollowU
com.liensquare.expertseeker,playstore,dual-use,urLocator-Find Facebook Friend
com.life360.android.safetymapd,playstore,dual-use,Family Locator - GPS Tracker
com.life360.safetymap,appstore,dual-use,"Find My Family, Friends, Phone"
com.life4fun.automatic.call.recorder,playstore,dual-use,Automatic Call Recorder
com.lifedbuzz.multiautocallrecorderpro,playstore,dual-use,Multi Auto Call Recorder Pro
com.lifedbuzz.topautocallrecorderplushq,playstore,dual-use,Top Auto Call Recorder Plus HQ
com.lifesigns,playstore,dual-use,LifeSign: Family Tracker - Share GPS Location
com.lifetrons.lifetrons.app,playstore,dual-use,Lifetrons
com.lifewaresolutions.TrackKit,appstore,dual-use,Track Kit - GPS Tracker with offline maps
com.lihstudio.stag,appstore,dual-use,Track phone by number pro
com.liid.react.android,playstore,dual-use,Salestrail - Call Monitoring & Call Recorder App
com.lillc.findmyfriends,playstore,dual-use,Find My Friends
com.lillc.findmyphone,playstore,dual-use,Phone Tracker - My Lost Phone
com.limi.baton,playstore,dual-use,BatON
com.lincodes,playstore,dual-use,LinCodes: Your Digital Address
com.lineable.lineable,appstore,dual-use,Lineable
com.linkxtek.xeekar,playstore,dual-use,Xeekar GPS Tracking System
com.linuxmintusr.deviceinfo,playstore,dual-use,imei check - device faker
com.linxup.android,playstore,dual-use,Linxup
com.lion2030.findmyphone,playstore,dual-use,Find my phone offline
com.lionebra.phoningpigeon,playstore,dual-use,Phoning Pigeon
com.lionimo.callrecorderpro,playstore,dual-use,Call recorder pro
com.literatura.otnosheniya.fwfgqggh,playstore,dual-use,Отношения
com.litetoolkit.automatic.call.recorder,playstore,dual-use,Automatic Call Recorder PRO
com.littlebeeapp.whereami,appstore,dual-use,WhereAmI : Share My Location
com.littlesamsoft.IM-Map-Navigator,appstore,dual-use,Phone Tracker:IM Map Navigator
com.live.callrecord,playstore,dual-use,Automatic Live Call Recorder
com.live.callrecordp,playstore,dual-use,Live Call Recorder Pro
com.live.earth.gps.map.navigationstreet.livestreetview,playstore,dual-use,GPS Maps and GPS Directions
com.live.mobile.tracker,playstore,dual-use,Mobile Number Tracker
com.live.tracker,playstore,dual-use,Location Tracker
com.liveapp.mycallsrecoding,playstore,dual-use,My Calls Recording - phone recorder
com.livebirds.justmapme,playstore,dual-use,"Just Map Me, Family & Friends"
com.livelocationtracker,playstore,dual-use,Live Location Tracker
com.liverecorder.videocall.recorderwa,playstore,dual-use,Video Call Recorder for WhatsApp
com.livesafe.activities,playstore,dual-use,LiveSafe
com.liveviewgps,playstore,dual-use,LiveView GPS Tracking Utility
com.liveviewgps.mobile,appstore,dual-use,LiveViewGPS Live Trac
com.lkdevpro.callrecorder,playstore,dual-use,Automatic call recorder pro 2018
com.lma.callrecorder,playstore,dual-use,Call Recorder
com.loc.tracker,playstore,dual-use,Phone Tracker By Number
com.loc8erios.parent,appstore,dual-use,Loc8er parent
com.loc8ermobile.parent,playstore,dual-use,Loc8er Parent
com.locaiontracker.mobilephone,playstore,dual-use,Location Tracker
com.local_cell_tracker,playstore,stalkerware,Cell Tracker
com.local_cell_tracker_updated,playstore,stalkerware,TrackMyPhones
com.localisuiv.numero,playstore,dual-use,Mobile Number Locator
com.localytics,appstore,dual-use,"Parking Time - Meter Tracking, GPS Car Location, and Low Time Reminders"
com.locapro.find.phnow,playstore,dual-use,Find My Device - Mobile number tracker
com.locate.find.friends,appstore,dual-use,Locate Friends and Find Family
com.locategy.family,playstore,dual-use,Parental control and family locator Locategy
com.location.family,appstore,dual-use,Phone · Location Tracker
com.location.lostphonefinder,playstore,dual-use,Find Phone Locate My Phone GPS Mobile Tracker
com.location.notifier,playstore,dual-use,GPS Tracker Pro
com.location.outsea,appstore,dual-use,VV Location
com.location.tracker.phone,playstore,dual-use,Location mobile tracker pro
com.location_360.location360,playstore,dual-use,Location 360 - Family Tracker
com.locationantitracker.app,playstore,dual-use,Location Tracking Block
com.locationlabs.cni.sprint,playstore,dual-use,Sprint Mobile Controls
com.locationlabs.finder.sprint,playstore,dual-use,Sprint Family Locator
com.locationtracker.livenavigation.familygpstracker,playstore,dual-use,Family & Friends Tracker with GPS Navigation
com.locationtracker.locationfinder,playstore,dual-use,Location Finder
com.locationtracker.pro,playstore,dual-use,Location Tracker Vol.2
com.locator24.gpstracker,playstore,dual-use,Family Locator
com.loccate.android.tracker,playstore,dual-use,Loccate Tracker
com.locker.kids,playstore,dual-use,Parental Control Screen Time Website Blocker
com.lockscreen.recorder.callrecorder,playstore,dual-use,Call recorder
com.lockscreen.recorder.callrecorder.pro,playstore,dual-use,Call recorder Pro
com.locosys.tracker.rt6517,playstore,dual-use,LOCOSYS RT-6517 SMS-Tracker
com.logalyzer,playstore,dual-use,Logalyzer
com.logdog.websecurity,appstore,dual-use,LogDog – Mobile Security
